source,target,edge_type
A_07-11-2025,R_Uttarakhand,residence
A_07-11-2025,B_20277,biometric
A_23-10-2025,B_13855,biometric
A_23-10-2025,B_24261,biometric
A_23-10-2025,R_Goa,residence
A_23-10-2025,B_86119,biometric
A_23-10-2025,B_82927,biometric
A_23-10-2025,B_22308,biometric
A_23-10-2025,B_11080,biometric
A_23-10-2025,B_66399,biometric
A_23-10-2025,B_92177,biometric
A_23-10-2025,B_20492,biometric
A_23-10-2025,B_46976,biometric
A_23-10-2025,B_79672,biometric
A_23-10-2025,B_91848,biometric
A_23-10-2025,B_17872,biometric
A_23-10-2025,B_78035,biometric
A_13-10-2025,B_35474,biometric
A_13-10-2025,B_79565,biometric
A_13-10-2025,B_81381,biometric
A_13-10-2025,B_27975,biometric
A_13-10-2025,B_57566,biometric
A_13-10-2025,B_94792,biometric
A_13-10-2025,B_92713,biometric
A_13-10-2025,B_56128,biometric
A_13-10-2025,B_53362,biometric
A_13-10-2025,B_34961,biometric
A_13-10-2025,B_27096,biometric
A_01-04-2025,B_89780,biometric
A_01-04-2025,B_89650,biometric
A_01-04-2025,B_51998,biometric
A_01-04-2025,B_65843,biometric
A_01-04-2025,B_82552,biometric
A_01-04-2025,B_70432,biometric
A_01-04-2025,B_49167,biometric
A_01-04-2025,B_70877,biometric
A_07-09-2025,B_15544,biometric
A_07-09-2025,B_36206,biometric
A_07-09-2025,B_38981,biometric
A_07-09-2025,B_13728,biometric
A_07-09-2025,B_59635,biometric
A_07-09-2025,B_29611,biometric
A_07-09-2025,B_60591,biometric
A_07-09-2025,B_98941,biometric
A_07-09-2025,B_21546,biometric
A_07-09-2025,R_Uttarakhand,residence
A_07-09-2025,B_74984,biometric
A_07-09-2025,B_89691,biometric
R_Uttarakhand,A_18-12-2025,residence
R_Uttarakhand,A_26-10-2025,residence
R_Uttarakhand,A_18-10-2025,residence
R_Ladakh,A_26-10-2025,residence
A_26-10-2025,B_56727,biometric
A_26-10-2025,B_40683,biometric
A_26-10-2025,B_7298,biometric
A_26-10-2025,B_58157,biometric
A_26-10-2025,B_4315,biometric
A_26-10-2025,B_78006,biometric
A_26-10-2025,B_63521,biometric
A_26-10-2025,B_35942,biometric
A_26-10-2025,B_32851,biometric
A_26-10-2025,B_99565,biometric
A_26-10-2025,B_35707,biometric
A_26-10-2025,B_28563,biometric
A_26-10-2025,B_93867,biometric
A_26-10-2025,B_91278,biometric
A_26-10-2025,B_98245,biometric
A_26-10-2025,B_55606,biometric
A_26-10-2025,B_84105,biometric
A_26-10-2025,B_7070,biometric
A_26-10-2025,B_94817,biometric
A_26-10-2025,B_55382,biometric
A_24-12-2025,B_79485,biometric
A_24-12-2025,B_22907,biometric
A_24-12-2025,B_67365,biometric
A_24-12-2025,B_95529,biometric
A_24-12-2025,B_65513,biometric
A_24-12-2025,B_55065,biometric
A_24-12-2025,B_74744,biometric
A_18-12-2025,B_66906,biometric
A_18-12-2025,B_91075,biometric
A_18-12-2025,B_80669,biometric
A_18-12-2025,B_65291,biometric
A_18-12-2025,B_63195,biometric
A_18-12-2025,B_72377,biometric
A_18-12-2025,B_53678,biometric
A_18-12-2025,B_99585,biometric
A_18-12-2025,B_56965,biometric
A_18-12-2025,B_89661,biometric
A_18-12-2025,B_55494,biometric
A_18-12-2025,B_81596,biometric
A_18-12-2025,R_Goa,residence
A_18-12-2025,B_98683,biometric
A_18-12-2025,B_28645,biometric
A_18-12-2025,B_75733,biometric
A_18-12-2025,B_77894,biometric
A_18-12-2025,B_40267,biometric
A_18-12-2025,B_58991,biometric
A_18-12-2025,B_49741,biometric
A_18-12-2025,B_541,biometric
A_29-11-2025,B_42243,biometric
A_29-11-2025,B_61620,biometric
A_29-11-2025,B_54363,biometric
A_29-11-2025,B_95970,biometric
A_14-09-2025,B_49058,biometric
A_14-09-2025,B_54714,biometric
A_14-09-2025,B_85289,biometric
A_14-09-2025,B_31584,biometric
A_14-09-2025,B_87105,biometric
A_14-09-2025,B_49985,biometric
A_14-09-2025,B_31196,biometric
A_14-09-2025,B_15053,biometric
A_14-09-2025,B_47628,biometric
A_14-09-2025,B_18130,biometric
A_14-09-2025,B_41950,biometric
A_14-09-2025,B_72620,biometric
A_14-09-2025,B_82179,biometric
A_14-09-2025,B_26843,biometric
A_09-11-2025,B_28846,biometric
A_09-11-2025,B_99281,biometric
A_09-11-2025,B_60400,biometric
A_09-11-2025,B_55784,biometric
A_09-11-2025,B_91808,biometric
A_09-11-2025,B_239,biometric
A_09-11-2025,B_90335,biometric
A_09-11-2025,B_17682,biometric
A_09-11-2025,B_29730,biometric
A_09-11-2025,B_29802,biometric
A_09-11-2025,B_57441,biometric
A_09-11-2025,B_63655,biometric
A_09-11-2025,B_97307,biometric
A_09-11-2025,B_17061,biometric
A_09-11-2025,B_40496,biometric
A_09-11-2025,B_30904,biometric
A_09-11-2025,B_94583,biometric
R_Chandigarh,A_01-07-2025,residence
A_01-07-2025,B_371,biometric
A_01-07-2025,B_80619,biometric
A_01-07-2025,B_75878,biometric
A_01-07-2025,B_72810,biometric
A_01-07-2025,B_82161,biometric
A_01-07-2025,B_97351,biometric
A_01-07-2025,B_67134,biometric
A_01-05-2025,B_42368,biometric
A_01-05-2025,B_64093,biometric
A_01-05-2025,B_90559,biometric
A_01-05-2025,B_94763,biometric
A_01-05-2025,B_98277,biometric
A_01-05-2025,B_70184,biometric
A_18-10-2025,B_5600,biometric
A_18-10-2025,B_70502,biometric
A_18-10-2025,B_9853,biometric
A_18-10-2025,B_66791,biometric
